Name,Identity,E_value,Length,ACC_number
NADPH--cytochrome P450 reductase [Colletotrichum tropicale],0.3459214501510574,2.70442e-112,692,KAF4811639
"NADPH-cytochrome P450 reductase [Verruconis gallopava] >ref|XP_016209445.1| NADPH-cytochrome P450 reductase, variant [Verruconis gallopava] >gb|KIV99574.1| NADPH-cytochrome P450 reductase [Verruconis gallopava] >gb|KIV99575.1| NADPH-cytochrome P450 reductase, variant [Verruconis gallopava]",0.3458856345885635,3.23367e-109,696,XP_016209444
hypothetical protein CRM22_000595 [Opisthorchis felineus],0.3458755426917511,1.15401e-107,668,TGZ75063
nadph-cytochrome p450 [Plasmopara halstedii] >emb|CEG35646.1| nadph-cytochrome p450 [Plasmopara halstedii],0.3458083832335329,3.54238e-120,690,XP_024572015
9487_t:CDS:2 [Paraglomus occultum],0.3458083832335329,4.79707e-111,717,CAG8559868
NADPH--cytochrome P450 reductase-like protein [Acremonium chrysogenum ATCC 11550],0.3456221198156682,1.44705e-111,690,KFH44019
hypothetical protein CNMCM6936_000194 [Aspergillus lentulus] >gb|KAF4177052.1| hypothetical protein CNMCM8060_005820 [Aspergillus lentulus] >gb|KAF4185947.1| hypothetical protein CNMCM7927_006125 [Aspergillus lentulus] >gb|KAF4194344.1| hypothetical protein CNMCM8694_007730 [Aspergillus lentulus] >gb|KAF4205591.1| hypothetical protein CNMCM8927_006091 [Aspergillus lentulus],0.345565749235474,2.71552e-109,695,KAF4163843
Oxidoreductase FAD/NAD(P)-binding [Penicillium griseofulvum] >gb|KXG52860.1| Oxidoreductase FAD/NAD(P)-binding [Penicillium griseofulvum],0.345565749235474,1.88682e-110,694,XP_040651395
hypothetical protein CNMCM7691_001957 [Aspergillus felis],0.345565749235474,2.95584e-109,695,KAF7176241
NADPH--cytochrome P450 reductase [Aspergillus lentulus] >dbj|GFF24381.1| NADPH--cytochrome P450 reductase [Aspergillus lentulus] >dbj|GFF55029.1| NADPH--cytochrome P450 reductase [Aspergillus lentulus] >dbj|GFF73412.1| NADPH--cytochrome P450 reductase [Aspergillus lentulus] >dbj|GFF94019.1| NADPH--cytochrome P450 reductase [Aspergillus lentulus],0.345565749235474,2.98734e-109,695,XP_033410971
hypothetical protein CNMCM5623_001007 [Aspergillus felis],0.345565749235474,3.14994e-109,695,KAF7167844
NADPH-cytochrome P450 reductase [Fonsecaea multimorphosa CBS 102226] >gb|KIY01751.1| NADPH-cytochrome P450 reductase [Fonsecaea multimorphosa CBS 102226] >gb|OAL29945.1| NADPH-cytochrome P450 reductase [Fonsecaea multimorphosa],0.3455098934550989,1.39391e-106,691,XP_016635873
NADPH-cytochrome P450 reductase [Hypoxylon sp. NC1633],0.3455098934550989,6.5318e-111,692,KAI2624181
hypothetical protein JADG_002562 [Aureobasidium pullulans],0.3455098934550989,3.77189e-109,695,KAG2162823
NADPH-cytochrome P450 reductase [Coniochaeta ligniaria NRRL 30616],0.3455098934550989,9.21332e-108,692,OIW31787
cytochrome P450 reductase 1 [Aureobasidium pullulans] >gb|THW29239.1| cytochrome P450 reductase 1 [Aureobasidium pullulans] >gb|TIA04077.1| cytochrome P450 reductase 1 [Aureobasidium pullulans],0.3455098934550989,5.09581e-109,718,THV86720
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.3455098934550989,8.49996e-108,695,KAH0002717
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.3455098934550989,1.21844e-107,695,KAG9914986
hypothetical protein H9P43_009733 [Blastocladiella emersonii ATCC 22665],0.34545454545454546,3.12314e-111,699,KAI9151118
hypothetical protein VD0004_g5452 [Verticillium dahliae] >gb|PNH72272.1| hypothetical protein VD0001_g5285 [Verticillium dahliae] >gb|RXG47696.1| hypothetical protein VDGE_10275 [Verticillium dahliae],0.34545454545454546,5.97044e-107,693,PNH41694
hypothetical protein NA57DRAFT_32674 [Rhizodiscina lignyota],0.34545454545454546,1.02531e-110,693,KAF2103566
NADPH-dependent cytochrome P450 oxidoreductase [Mucor lusitanicus],0.34523809523809523,1.5228e-113,710,KAF1804316
hypothetical protein MUCCIDRAFT_31063 [Mucor lusitanicus CBS 277.49],0.34523809523809523,5.7617e-114,646,OAC97849
MAG: hypothetical protein FE78DRAFT_138734 [Acidomyces sp. 'richmondensis'] >gb|KYG48021.1| hypothetical protein M433DRAFT_61916 [Acidomyces richmondensis BFW],0.3450381679389313,4.4573e-111,696,KXL50048
"NADPH-cytochrome P450 reductase [Orbilia oligospora] >gb|KAF3212697.1| NADPH-cytochrome P450 reductase, variant 2 [Orbilia oligospora] >gb|KAF3218084.1| NADPH-cytochrome P450 reductase, variant 2 [Orbilia oligospora] >gb|KAF3241048.1| NADPH-cytochrome P450 reductase, variant 2 [Orbilia oligospora]",0.3450381679389313,5.93682e-107,710,KAF3163706
"NADPH-cytochrome P450 reductase, variant 2 [Orbilia oligospora]",0.3450381679389313,5.93682e-107,710,KAF3207061
hypothetical protein FPSE_00857 [Fusarium pseudograminearum CS3096] >gb|EKJ79000.1| hypothetical protein FPSE_00857 [Fusarium pseudograminearum CS3096] >gb|KAF0638300.1| hypothetical protein FPSE5266_00857 [Fusarium pseudograminearum],0.3450381679389313,1.35686e-106,692,XP_009252252
NADPH--cytochrome P450 reductase [Aspergillus novoparasiticus],0.3450381679389313,1.5341e-110,695,KAB8223321
hypothetical protein BDA99DRAFT_513913 [Phascolomyces articulosus],0.3450381679389313,6.71878e-114,716,KAI9259678
cytochrome P450 oxidoreductase [Emericellopsis atlantica] >gb|KAG9259225.1| cytochrome P450 oxidoreductase [Emericellopsis atlantica],0.3450381679389313,3.02963e-107,704,XP_046123149
hypothetical protein FGADI_692 [Fusarium gaditjirri],0.3450210378681627,1.0079e-111,706,KAF4960859
hypothetical protein CC78DRAFT_353290 [Didymosphaeria enalia],0.34498480243161095,1.03748e-108,696,KAF2268795
unnamed protein product [Aureobasidium vineae],0.34498480243161095,7.89256e-108,695,CAD0095051
NADPH--cytochrome P450 reductase [Paramyrothecium foliicola],0.34487951807228917,1.195e-106,692,KAI9171035
hypothetical protein E4U22_007898 [Claviceps purpurea],0.34487951807228917,1.03039e-106,692,KAG6324840
hypothetical protein E4U12_002175 [Claviceps purpurea] >emb|CCE28101.1| probable NCP1-NADPH-cytochrome P450 reductase [Claviceps purpurea 20.1] >gb|KAG6144615.1| hypothetical protein E4U38_002118 [Claviceps purpurea] >gb|KAG6160468.1| hypothetical protein E4U37_000072 [Claviceps purpurea] >gb|KAG6169731.1| hypothetical protein E4U11_003361 [Claviceps purpurea],0.34487951807228917,9.26879e-107,692,KAG6134442
hypothetical protein E4U09_000547 [Claviceps aff. purpurea],0.34487951807228917,1.65914e-106,692,KAG6298736
hypothetical protein E4U36_004686 [Claviceps purpurea],0.34487951807228917,1.10965e-106,692,KAG6180659
hypothetical protein E4U49_000798 [Claviceps purpurea],0.34487951807228917,6.96431e-107,692,KAG6265747
hypothetical protein E4U27_004642 [Claviceps purpurea],0.34487951807228917,1.57361e-106,692,KAG6176979
hypothetical protein E4U58_005135 [Claviceps cyperi],0.34487951807228917,1.68508e-107,692,KAG5976329
NADPH-ferrihemo reductase [Fusarium beomiforme],0.3446676970633694,1.38797e-108,708,KAF4340162
NADPH-cytochrome P450 reductase [Aspergillus viridinutans] >dbj|GIK05699.1| NADPH-cytochrome P450 reductase [Aspergillus viridinutans],0.3445635528330781,6.9903e-110,695,XP_043128885
uncharacterized protein FMAN_10967 [Fusarium mangiferae] >emb|CVK96637.1| related to NADPH--hemoprotein reductase; NADPH--cytochrome P450 reductase [Fusarium mangiferae],0.3445635528330781,1.39605e-109,704,XP_041684055
Oxidoreductase FAD/NAD(P)-binding [Penicillium occitanis (nom. inval.)] >gb|PCH09701.1| hypothetical protein PENOC_008190 [Penicillium occitanis (nom. inval.)],0.3445378151260504,5.74822e-112,694,PCG98421
hypothetical protein BO66DRAFT_435715 [Aspergillus aculeatinus CBS 121060] >gb|RAH73288.1| hypothetical protein BO66DRAFT_435715 [Aspergillus aculeatinus CBS 121060],0.3445121951219512,2.42517e-107,695,XP_025507111
hypothetical protein E0Z10_g7170 [Xylaria hypoxylon],0.3445121951219512,7.77853e-112,693,TGJ81596
uncharacterized protein B0J15DRAFT_475116 [Fusarium solani] >gb|KAH7275468.1| hypothetical protein B0J15DRAFT_475116 [Fusarium solani],0.34446130500758726,2.84657e-106,692,XP_046140085
hypothetical protein FPOAC1_011855 [Fusarium poae] >gb|AMD39148.1| NADPH cytochrome P450 reductase [Fusarium poae] >gb|KAG8667033.1| hypothetical protein FPOAC1_011855 [Fusarium poae] >gb|OBS19272.1| hypothetical protein FPOA_10996 [Fusarium poae],0.34446130500758726,1.87334e-107,692,XP_044703535
NADPH cytochrome P450 reductase [Fusarium aywerte],0.34446130500758726,2.39004e-107,692,AMD39139
hypothetical protein LCI18_008223 [Fusarium solani-melongenae],0.34446130500758726,6.96431e-107,692,UPK97288
MAG: hypothetical protein LQ346_002383 [Caloplaca aetnensis],0.34446130500758726,3.29684e-107,695,KAI4200373
NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR11_239] >gb|KAI8294653.1| NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR 10_98],0.34441087613293053,1.46273e-111,692,KAI8252450
putative Flavoprotein-like superfamily [Septoria linicola],0.34441087613293053,9.87632e-112,692,KAI5362983
Putative Flavoprotein-like superfamily [Septoria linicola],0.34441087613293053,9.66885e-112,692,USW57044
NADPH--cytochrome P450 reductase [Colletotrichum aenigma] >gb|KAF4919294.1| NADPH--cytochrome P450 reductase [Colletotrichum viniferum] >gb|KAF5523644.1| NADPH--cytochrome P450 reductase [Colletotrichum aenigma],0.34441087613293053,1.98995e-111,692,XP_037181284
NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR 10_96],0.34441087613293053,1.06382e-111,692,KAI8233122
NADPH--cytochrome P450 reductase [Colletotrichum siamense] >gb|KAI8170816.1| NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR 10_71] >gb|KAI8175991.1| NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR 10_75] >gb|KAI8185259.1| NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR 10_65] >gb|KAI8203866.1| NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR 10_70] >gb|KAI8218502.1| NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR 10_77] >gb|KAI8231816.1| NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR 10_86],0.34441087613293053,1.07517e-111,692,XP_036498879
NADPH--cytochrome P450 reductase [Colletotrichum siamense],0.34441087613293053,1.38712e-111,692,KAF4869618
NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR 10_76],0.34441087613293053,9.87632e-112,692,KAI8213228
hypothetical protein K502DRAFT_325036 [Neoconidiobolus thromboides FSU 785],0.344311377245509,5.36546e-107,695,KAI9294002
uncharacterized protein PgNI_07518 [Pyricularia grisea] >gb|KAI6376755.1| hypothetical protein MCOR25_002718 [Pyricularia grisea] >gb|TLD08332.1| hypothetical protein PgNI_07518 [Pyricularia grisea],0.3442622950819672,5.96746e-108,692,XP_030980653
hypothetical protein BCR44DRAFT_116630 [Catenaria anguillulae PL171],0.34418604651162793,5.68796e-111,698,ORZ35192
NADPH-cytochrome P450 reductase [Durotheca rogersii],0.34411764705882353,4.1829e-111,692,KAI5868464
NADPH-cytochrome P450 reductase [Xylaria intraflava],0.34408602150537637,4.95627e-107,722,KAI1825279
hypothetical protein ZTR_04616 [Talaromyces verruculosus],0.34405594405594403,1.80877e-111,694,KUL87535
NADPH-cytochrome P450 reductase [Aspergillus pseudoviridinutans] >dbj|GIJ92043.1| NADPH-cytochrome P450 reductase [Aspergillus pseudoviridinutans],0.3440366972477064,5.64254e-109,695,XP_043162789
hypothetical protein KXW72_002303 [Aspergillus fumigatus],0.3440366972477064,9.1874e-109,695,KAH2237926
hypothetical protein CNMCM6069_006177 [Aspergillus lentulus],0.3440366972477064,1.02145e-108,695,KAF4157008
NADPH-cytochrome P450 reductase [Aspergillus udagawae] >dbj|GFF30353.1| NADPH--cytochrome P450 reductase [Aspergillus udagawae] >dbj|GFF41665.1| NADPH--cytochrome P450 reductase [Aspergillus udagawae] >dbj|GFF81750.1| NADPH--cytochrome P450 reductase [Aspergillus udagawae] >dbj|GFG01486.1| NADPH--cytochrome P450 reductase [Aspergillus udagawae] >dbj|GFG19653.1| NADPH--cytochrome P450 reductase [Aspergillus udagawae],0.3440366972477064,1.02145e-108,695,XP_043145191
NADPH--cytochrome P450 reductase [Aspergillus tamarii],0.3440366972477064,1.40929e-110,695,KAE8164969
hypothetical protein BO86DRAFT_27392 [Aspergillus japonicus CBS 114.51] >gb|RAH76182.1| hypothetical protein BO86DRAFT_27392 [Aspergillus japonicus CBS 114.51],0.3439878234398782,3.43946e-107,695,XP_025522076
NADPH--hemoprotein reductase cprA [Aspergillus nidulans FGSC A4] >sp|Q5BFT5.1| RecName: Full=NADPH--cytochrome P450 reductase; Short=CPR; Short=P450R [Aspergillus nidulans FGSC A4] >gb|EAA66694.1| NCPR_ASPNG NADPH-cytochrome P450 reductase (CPR) (P450R) [Aspergillus nidulans FGSC A4] >tpe|CBF89160.1| TPA: NADPH--cytochrome P450 reductase (Eurofung) [Aspergillus nidulans FGSC A4],0.3439878234398782,1.76092e-110,695,XP_658199
NADPH-cytochrome P450 reductase [Trapelia coarctata],0.3439878234398782,3.07453e-108,695,MCJ1245479
hypothetical protein EJ03DRAFT_371660 [Teratosphaeria nubilosa],0.3439878234398782,6.9862e-113,695,KAF2772738
hypothetical protein PENNAL_c0022G04184 [Penicillium nalgiovense] >emb|CAG7966212.1| unnamed protein product [Penicillium nalgiovense] >emb|CAG7971916.1| unnamed protein product [Penicillium nalgiovense] >emb|CAG7975125.1| unnamed protein product [Penicillium nalgiovense] >emb|CAG8022700.1| unnamed protein product [Penicillium nalgiovense],0.34393939393939393,3.73212e-109,695,OQE86153
unnamed protein product [Parnassius apollo],0.3436619718309859,1.47653e-129,683,CAG4989605
NADPH-ferrihemo reductase [Fusarium agapanthi],0.3436185133239832,3.20266e-113,706,KAF4503085
NADPH--cytochrome P450 reductase [Colletotrichum liriopes],0.3435114503816794,6.24786e-107,685,GJC78923
NADPH--Cytochrome-P450 reductase [Teratosphaeria destructans],0.3435114503816794,4.76644e-113,695,KAH9827921
NADPH cytochrome P450 reductase [Fusarium succisae],0.3435114503816794,6.99522e-108,692,AMD39154
NADPH--cytochrome P450 reductase [Aspergillus parasiticus] >gb|KAE8320099.1| NADPH--cytochrome P450 reductase [Aspergillus transmontanensis],0.3435114503816794,5.03191e-110,695,KAB8204997
NADPH--cytochrome P450 reductase [Aspergillus arachidicola] >gb|PIG83009.1| NADPH--cytochrome P450 reductase [Aspergillus arachidicola],0.3435114503816794,7.29316e-110,695,KAE8337146
unnamed protein product [Penicillium egyptiacum],0.3434650455927052,5.88689e-109,695,CAG8903327
hypothetical protein DER45DRAFT_537912 [Fusarium avenaceum] >gb|KAI6759515.1| hypothetical protein HG530_010195 [Fusarium avenaceum] >gb|KIL92537.1| nadph-cytochrome p450 reductase [Fusarium avenaceum],0.3434650455927052,3.30121e-106,692,KAH6958575
NADPH cytochrome P450 reductase [Fusarium bulbicola],0.3434650455927052,4.29691e-108,692,AMD39141
NADPH cytochrome P450 oxidoreductase [Sphaerulina musiva SO2202] >gb|EMF09667.1| NADPH cytochrome P450 oxidoreductase [Sphaerulina musiva SO2202],0.3434190620272315,2.73172e-109,692,XP_016757788
NADPH-cytochrome P450 reductase [Colletotrichum tofieldiae] >dbj|GKT59511.1| NADPH-cytochrome P450 reductase [Colletotrichum tofieldiae] >dbj|GKT78309.1| NADPH-cytochrome P450 reductase [Colletotrichum tofieldiae] >dbj|GKT85672.1| NADPH-cytochrome P450 reductase [Colletotrichum tofieldiae],0.3434190620272315,7.85975e-108,692,KZL71586
hypothetical protein E4U24_000100 [Claviceps purpurea],0.3433734939759036,3.23206e-106,692,KAG6258969
hypothetical protein G6F38_008642 [Rhizopus arrhizus] >gb|KAG1162302.1| hypothetical protein G6F37_002273 [Rhizopus arrhizus],0.34305555555555556,3.8688e-117,708,KAG1141128
NADP/FAD dependent oxidoreductase [Aspergillus homomorphus CBS 101889] >gb|RAL17015.1| NADP/FAD dependent oxidoreductase [Aspergillus homomorphus CBS 101889],0.3429878048780488,5.64254e-109,695,XP_025556169
NADPH--cytochrome P450 reductase [Aspergillus mulundensis] >gb|RDW89788.1| NADPH--cytochrome P450 reductase [Aspergillus mulundensis],0.3429878048780488,1.42236e-109,695,XP_026606742
uncharacterized protein ASPACDRAFT_74241 [Aspergillus aculeatus ATCC 16872] >gb|OJK04641.1| hypothetical protein ASPACDRAFT_74241 [Aspergillus aculeatus ATCC 16872],0.3429878048780488,7.77179e-107,695,XP_020060980
uncharacterized protein B0J16DRAFT_378260 [Fusarium flagelliforme] >gb|KAH7197817.1| hypothetical protein B0J16DRAFT_378260 [Fusarium flagelliforme] >gb|RFN47926.1| nADPh-cytochrome p450 reductase [Fusarium flagelliforme],0.34294385432473445,2.58394e-108,692,XP_045989453
uncharacterized protein FIESC28_06701 [Fusarium coffeatum] >gb|RBR17199.1| hypothetical protein FIESC28_06701 [Fusarium coffeatum],0.34294385432473445,2.37393e-108,692,XP_031015222
hypothetical protein LB507_000726 [Fusarium sp. FIESC RH6],0.34294385432473445,2.20421e-108,692,KAI1065714
NADPH cytochrome P450 reductase [Fusarium scirpi],0.34294385432473445,1.86046e-108,692,AMD39152
MAG: hypothetical protein LQ341_001453 [Variospora aurantia],0.34294385432473445,4.43064e-110,695,KAI4148897
unnamed protein product [Fusarium equiseti],0.34294385432473445,1.52117e-108,692,CAG7565063
nadph-cytochrome p450 reductase [Fusarium heterosporum],0.34294385432473445,6.19866e-107,692,KAF5676441
NADPH--cytochrome P450 reductase [Colletotrichum fructicola] >gb|KAF4488069.1| NADPH--cytochrome P450 reductase [Colletotrichum fructicola Nara gc5] >gb|KAH9233348.1| hypothetical protein K456DRAFT_1838192 [Colletotrichum gloeosporioides 23] >gb|KAI8275163.1| NADPH--cytochrome P450 reductase [Colletotrichum sp. SAR11_57] >emb|CAI0647551.1| unnamed protein product [Colletotrichum noveboracense] >gb|KAE9568998.1| NADPH--cytochrome P450 reductase [Colletotrichum fructicola],0.3429003021148036,3.92487e-111,692,XP_031878546
hypothetical protein HMPREF1544_04948 [Mucor circinelloides 1006PhL],0.34277198211624443,1.50758e-112,710,EPB88240
unnamed protein product [Schistosoma margrebowiei],0.3427230046948357,1.15956e-107,665,CAH8576617
hypothetical protein G9A89_012717 [Geosiphon pyriformis],0.34269662921348315,2.17689e-119,712,KAG9298649
"NADPH-cytochrome P450 reductase, variant [Thelonectria olida]",0.3426356589147287,1.02374e-110,703,KAH6893379
putative NADPH--cytochrome P450 reductase [Mariannaea sp. PMI_226],0.3425076452599388,5.10896e-107,685,KAI5460615
hypothetical protein KXX42_006803 [Aspergillus fumigatus] >gb|KEY75941.1| NADPH cytochrome P450 reductase CprA [Aspergillus fumigatus var. RP-2014] >gb|KAH1550844.1| hypothetical protein KXX57_009164 [Aspergillus fumigatus] >gb|KAH1981823.1| hypothetical protein KXW88_005211 [Aspergillus fumigatus] >gb|KAH2654346.1| hypothetical protein KXV32_003006 [Aspergillus fumigatus],0.3425076452599388,2.94696e-108,695,KAH1494280
NADPH--cytochrome P450 reductase [Aspergillus caelatus] >gb|KAE8365618.1| NADPH--cytochrome P450 reductase [Aspergillus caelatus],0.3425076452599388,2.57534e-109,695,XP_031928699
"NADPH cytochrome P450 reductase (CprA), putative [Aspergillus fumigatus Af293] >sp|Q4WM67.1| RecName: Full=NADPH--cytochrome P450 reductase; Short=CPR; Short=P450R [Aspergillus fumigatus Af293] >gb|EDP49672.1| NADPH cytochrome P450 reductase (CprA), putative [Aspergillus fumigatus A1163] >gb|KAF4256881.1| hypothetical protein CNMCM8714_003278 [Aspergillus fumigatus] >gb|KMK63407.1| NADPH cytochrome P450 reductase (CprA) [Aspergillus fumigatus Z5] >gb|EAL88947.1| NADPH cytochrome P450 reductase (CprA), putative [Aspergillus fumigatus Af293] >gb|KAF4257829.1| hypothetical protein CNMCM8057_003468 [Aspergillus fumigatus]",0.3425076452599388,1.54416e-108,695,XP_750985
hypothetical protein KXX31_004029 [Aspergillus fumigatus],0.3425076452599388,3.65384e-109,695,KAH1614017
hypothetical protein CNMCM8686_007919 [Aspergillus fumigatus],0.3425076452599388,4.13619e-108,695,KAF4292104
hypothetical protein KXV57_002066 [Aspergillus fumigatus],0.3425076452599388,2.33426e-108,695,KAH1894874
hypothetical protein PENCOP_c002G03596 [Penicillium coprophilum],0.3425076452599388,3.95717e-109,694,OQE44112
hypothetical protein KXW65_002999 [Aspergillus fumigatus],0.3425076452599388,1.5606e-108,695,KAH2114517
NADPH--cytochrome P450 reductase [Aspergillus pseudocaelatus],0.3425076452599388,2.60278e-109,695,KAE8417833
hypothetical protein KXV66_004114 [Aspergillus fumigatus] >gb|KAH3366308.1| hypothetical protein KXV52_003096 [Aspergillus fumigatus] >gb|KAH3366972.1| hypothetical protein KXW99_003254 [Aspergillus fumigatus] >gb|KAH3401898.1| hypothetical protein KXV40_004173 [Aspergillus fumigatus],0.3425076452599388,1.26257e-108,695,KAH2751628
hypothetical protein BP00DRAFT_147399 [Aspergillus indologenus CBS 114.80],0.3424657534246575,5.42256e-107,695,PYI32599
hypothetical protein KXX49_003867 [Aspergillus fumigatus] >gb|KAH1667845.1| hypothetical protein KXX65_009079 [Aspergillus fumigatus] >gb|KAH1810104.1| hypothetical protein KXX19_007761 [Aspergillus fumigatus] >gb|KAH2028291.1| hypothetical protein KXV65_005759 [Aspergillus fumigatus] >gb|KAH2071498.1| hypothetical protein KXW21_001042 [Aspergillus fumigatus],0.3424657534246575,1.71675e-108,695,KAH1388573
NADPH-cytochrome P450 reductase [Nemania serpens],0.3424657534246575,3.62462e-111,693,KAI1192151
NADPH cytochrome P450 oxidoreductase [Leptodontidium sp. 2 PMI_412],0.3424657534246575,8.37553e-108,692,KAH9220247
uncharacterized protein P175DRAFT_0499735 [Aspergillus ochraceoroseus IBT 24754] >gb|KKK17190.1| putative NADPH cytochrome P450 reductase (CprA) [Aspergillus ochraceoroseus] >gb|KKK25194.1| putative NADPH cytochrome P450 reductase (CprA) [Aspergillus rambellii] >gb|PTU23184.1| hypothetical protein P175DRAFT_0499735 [Aspergillus ochraceoroseus IBT 24754],0.3424657534246575,3.66311e-111,695,XP_040754576
unnamed protein product [Penicillium nalgiovense] >emb|CAG8117762.1| unnamed protein product [Penicillium nalgiovense],0.3424242424242424,1.88852e-108,695,CAG8030412
NADPH-cytochrome P450 reductase [Delphinella strobiligena],0.3424242424242424,1.40589e-106,695,KAF1348008
hypothetical protein EJ06DRAFT_524484 [Trichodelitschia bisporula],0.34232954545454547,5.71475e-110,695,KAF2396501
uncharacterized protein BKA55DRAFT_690591 [Fusarium redolens] >gb|KAH7250358.1| hypothetical protein BKA55DRAFT_690591 [Fusarium redolens],0.34206896551724136,1.18636e-115,706,XP_046049677
hypothetical protein BCR42DRAFT_347638 [Absidia repens],0.34206896551724136,3.93121e-114,715,ORZ20743
hypothetical protein PHYBLDRAFT_134296 [Phycomyces blakesleeanus NRRL 1555(-)] >gb|OAD72461.1| hypothetical protein PHYBLDRAFT_134296 [Phycomyces blakesleeanus NRRL 1555(-)],0.341991341991342,4.15018e-109,729,XP_018290501
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.3419847328244275,8.8678e-108,695,KAG9764033
NADPH cytochrome P450 reductase [Fusarium anthophilum] >gb|AMD39153.1| NADPH cytochrome P450 reductase [Fusarium subglutinans],0.3419847328244275,2.71392e-107,692,AMD39138
NADPH-cytochrome P450 reductase [Fusarium tjaetaba] >gb|KAF5642105.1| NADPH-cytochrome P450 reductase [Fusarium tjaetaba],0.3419847328244275,5.81712e-107,692,XP_037209091
NADPH cytochrome P450 reductase [Fusarium gaditjirri] >gb|KAF4954587.1| hypothetical protein FGADI_5196 [Fusarium gaditjirri],0.3419847328244275,5.90457e-108,692,AMD39146
NADPH-cytochrome P450 reductase [Fusarium verticillioides 7600] >ref|XP_018751901.1| NADPH-cytochrome P450 reductase [Fusarium verticillioides 7600] >ref|XP_044683417.1| hypothetical protein J7337_004390 [Fusarium musae] >gb|KAF5964109.1| NADPH-cytochrome P450 reductase [Fusarium coicis] >gb|RBQ93600.1| hypothetical protein FVER53263_06400 [Fusarium verticillioides] >gb|EWG45709.1| NADPH-cytochrome P450 reductase [Fusarium verticillioides 7600] >gb|EWG45710.1| NADPH-cytochrome P450 reductase [Fusarium verticillioides 7600] >gb|KAG9504417.1| hypothetical protein J7337_004390 [Fusarium musae],0.3419847328244275,2.54684e-107,692,XP_018751900
NADPH-cytochrome P450 reductase [Sodiomyces alkalinus F11] >gb|ROT41831.1| NADPH-cytochrome P450 reductase [Sodiomyces alkalinus F11],0.34194528875379937,1.87296e-106,693,XP_028469637
NADPH-cytochrome P450 reductase [Fusarium austroafricanum],0.34194528875379937,2.61547e-106,692,KAF4456984
hypothetical protein S7711_00395 [Stachybotrys chartarum IBT 7711] >gb|KFA55475.1| hypothetical protein S40293_01988 [Stachybotrys chartarum IBT 40293],0.34194528875379937,3.31879e-107,692,KEY74237
hypothetical protein PHISCL_08049 [Aspergillus sclerotialis],0.34194528875379937,8.82683e-110,695,RJE19612
hypothetical protein K441DRAFT_662188 [Cenococcum geophilum 1.58],0.34194528875379937,3.77938e-106,696,OCK92979
hypothetical protein S40285_02840 [Stachybotrys chlorohalonata IBT 40285],0.34194528875379937,1.07496e-106,692,KFA61935
uncharacterized protein BO70DRAFT_358876 [Aspergillus heteromorphus CBS 117.55] >gb|PWY89836.1| hypothetical protein BO70DRAFT_358876 [Aspergillus heteromorphus CBS 117.55],0.34194528875379937,3.47607e-107,695,XP_025402667
hypothetical protein S40288_08553 [Stachybotrys chartarum IBT 40288],0.34194528875379937,4.18942e-107,692,KFA72831
MAG: hypothetical protein LQ349_002257 [Xanthoria aureola],0.34190620272314676,5.50571e-108,695,KAI4236896
hypothetical protein BGX38DRAFT_1264502 [Terfezia claveryi],0.34190620272314676,6.76012e-108,698,KAF8459593
NADPH--cytochrome P450 reductase [Clonorchis sinensis],0.341534008683068,9.40487e-110,675,KAG5452221
Putative NADPH--cytochrome P450 reductase [Aspergillus calidoustus],0.34150076569678406,3.25762e-110,695,CEL05653
NADPH-cytochrome P450 reductase [Nannizzia gypsea CBS 118893] >gb|EFR01889.1| NADPH-cytochrome P450 reductase [Nannizzia gypsea CBS 118893],0.34146341463414637,2.29824e-108,694,XP_003172300
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum] >gb|KAG9903419.1| cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.34146341463414637,3.45453e-108,695,KAG9727050
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.34146341463414637,5.80517e-108,695,KAG9549970
hypothetical protein PENARI_c004G02427 [Penicillium arizonense] >gb|OGE55641.1| hypothetical protein PENARI_c004G02427 [Penicillium arizonense],0.34146341463414637,1.29463e-110,695,XP_022491070
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.34146341463414637,2.99718e-107,695,KAH0022454
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum] >gb|KAH0275644.1| cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.34146341463414637,4.5984e-108,695,KAG9965061
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.34146341463414637,4.13619e-108,695,KAH0178307
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.34146341463414637,3.11127e-108,691,KAG9576763
